time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,bool_weather_missing_values,year,month,day,hour,dayofweek_num
4429,0.134,0,21.6,5.82,0,1,1,0,0,6,3,13,2
4430,0.11199999999999999,0,21.64,5.45,0,1,1,0,0,6,3,14,2
4431,0.132,0,22.43,5.7,0,1,1,0,0,6,3,15,2
4432,0.352,0,22.89,4.66,0,1,0,0,0,6,3,16,2
4433,0.394,0,22.51,4.8,0,1,0,0,0,6,3,17,2
4434,0.241,0,22.28,4.12,0,1,0,0,0,6,3,18,2
4435,0.403,0,21.5,3.79,0,1,0,0,0,6,3,19,2
4436,0.33599999999999997,0,19.81,2.93,0,1,0,0,0,6,3,20,2
4437,0.28700000000000003,0,17.95,3.25,0,0,0,0,0,6,3,21,2
4438,0.157,0,17.1,2.9,0,3,2,0,0,6,3,22,2
4439,0.129,0,16.01,2.58,0,3,2,0,0,6,3,23,2
4440,0.124,0,14.92,2.0,0,3,2,0,0,6,4,0,3
4441,0.114,0,14.4,1.91,0,3,2,0,0,6,4,1,3
4442,0.124,0,13.43,1.55,0,3,2,0,0,6,4,2,3
4443,0.108,0,12.85,1.29,0,3,2,0,0,6,4,3,3
4444,0.129,0,12.9,1.18,0,2,2,0,0,6,4,4,3
4445,0.109,0,12.63,1.23,0,1,1,0,0,6,4,5,3
4446,0.126,0,14.57,0.81,0,1,0,0,0,6,4,6,3
4447,0.471,0,16.92,1.79,0,1,0,0,0,6,4,7,3
4448,0.28700000000000003,0,18.59,2.44,0,1,0,0,0,6,4,8,3
4449,0.119,0,19.91,2.47,0,1,0,0,0,6,4,9,3
4450,0.129,0,21.02,1.68,0,1,0,0,0,6,4,10,3
4451,0.119,0,22.1,1.1,0,1,0,0,0,6,4,11,3
4452,0.131,0,23.27,0.71,0,1,0,0,0,6,4,12,3
4453,0.11199999999999999,0,23.76,1.41,0,1,0,0,0,6,4,13,3
4454,0.13,0,24.1,2.15,0,1,0,0,0,6,4,14,3
4455,0.11699999999999999,0,24.62,1.94,0,1,0,0,0,6,4,15,3
4456,0.729,0,24.52,2.61,0,1,0,0,0,6,4,16,3
4457,0.33099999999999996,0,24.32,2.68,0,1,0,0,0,6,4,17,3
4458,0.075,0,23.21,2.97,0,1,1,0,0,6,4,18,3
4459,0.344,0,21.83,2.93,0,1,1,0,0,6,4,19,3
4460,0.31699999999999995,0,20.53,2.65,0,1,1,0,0,6,4,20,3
4461,0.467,0,18.64,2.36,0,3,2,0,0,6,4,21,3
4462,0.432,0,17.5,1.39,0,3,2,0,0,6,4,22,3
4463,0.262,0,16.39,1.15,0,3,2,0,0,6,4,23,3
4464,0.16,0,15.77,1.14,0,3,2,0,0,6,5,0,4
4465,0.096,0,15.17,1.76,0,3,2,0,0,6,5,1,4
4466,0.08199999999999999,0,14.6,1.31,0,3,2,0,0,6,5,2,4
4467,0.1,0,13.64,1.11,0,3,2,0,0,6,5,3,4
4468,0.081,0,13.48,1.3,0,2,2,0,0,6,5,4,4
4469,0.098,0,14.11,0.97,0,2,2,0,0,6,5,5,4
4470,0.08,0,15.26,1.0,0,2,2,0,0,6,5,6,4
4471,0.161,0,16.99,1.56,0,2,2,0,0,6,5,7,4
4472,0.13,0,19.31,1.55,0,1,0,0,0,6,5,8,4
4473,0.749,0,20.65,1.39,0,1,0,0,0,6,5,9,4
4474,0.909,0,22.41,1.65,0,2,2,0,0,6,5,10,4
4475,0.601,0,23.48,1.17,0,1,0,0,0,6,5,11,4
4476,0.575,0,24.4,1.07,0,1,0,0,0,6,5,12,4
4477,0.44,0,25.43,1.16,0,2,2,0,0,6,5,13,4
4478,0.122,0,26.47,1.13,0,2,2,0,0,6,5,14,4
4479,0.118,0,26.25,1.2,0,2,2,0,0,6,5,15,4
4480,0.154,0,26.2,2.32,0,2,2,0,0,6,5,16,4
4481,0.108,0,26.06,1.81,0,2,2,0,0,6,5,17,4
4482,0.622,0,24.53,1.74,0,2,2,0,0,6,5,18,4
4483,0.364,0,22.97,1.66,0,2,2,0,0,6,5,19,4
4484,0.183,0,21.6,1.64,0,2,2,0,0,6,5,20,4
4485,0.201,0,20.31,1.98,0,3,2,0,0,6,5,21,4
4486,0.228,0,19.16,2.19,0,3,2,0,0,6,5,22,4
4487,0.175,0,18.11,1.98,0,3,2,0,0,6,5,23,4
4488,0.192,0,17.52,1.69,0,3,2,0,0,6,6,0,5
4489,0.162,0,16.53,1.37,0,3,2,0,0,6,6,1,5
4490,0.09,0,16.03,0.97,0,3,2,0,0,6,6,2,5
4491,0.108,0,15.83,0.99,0,3,2,0,0,6,6,3,5
4492,0.081,0,14.99,0.69,0,2,2,0,0,6,6,4,5
4493,0.106,0,15.17,0.54,0,2,2,0,0,6,6,5,5
4494,0.082,0,16.66,1.08,0,2,2,0,0,6,6,6,5
4495,0.109,0,19.15,0.91,0,2,2,0,0,6,6,7,5
4496,0.6960000000000001,0,21.67,2.24,0,2,2,0,0,6,6,8,5
4497,0.64,0,23.37,3.18,0,2,2,0,0,6,6,9,5
4498,0.6799999999999999,0,24.81,3.5,0,2,2,0,0,6,6,10,5
4499,0.9380000000000001,0,25.49,3.05,0,1,0,0,0,6,6,11,5
4500,0.629,0,26.78,3.65,0,1,0,0,0,6,6,12,5
4501,0.548,0,27.28,4.08,0,1,0,0,0,6,6,13,5
4502,0.434,0,26.98,4.06,0,1,0,0,0,6,6,14,5
4503,0.41600000000000004,0,26.82,4.19,0,1,0,0,0,6,6,15,5
4504,0.42,0,26.27,4.14,0,1,0,0,0,6,6,16,5
4505,0.174,0,25.74,4.46,0,1,0,0,0,6,6,17,5
4506,1.029,0,24.15,4.5,0,1,0,0,0,6,6,18,5
4507,0.5920000000000001,0,22.96,3.71,0,1,0,0,0,6,6,19,5
4508,0.33899999999999997,0,21.58,3.25,0,2,2,0,0,6,6,20,5
4509,0.476,0,19.99,3.0,0,3,2,0,0,6,6,21,5
4510,0.22899999999999998,0,19.11,2.52,0,3,2,0,0,6,6,22,5
4511,0.126,0,18.46,2.29,0,3,2,0,0,6,6,23,5
4512,0.175,0,17.87,2.26,0,3,2,0,0,6,7,0,6
4513,0.096,0,16.88,2.01,0,3,2,0,0,6,7,1,6
4514,0.106,0,16.24,1.83,0,3,2,0,0,6,7,2,6
4515,0.094,0,15.67,2.15,0,3,2,0,0,6,7,3,6
4516,0.087,0,15.17,2.31,0,3,2,0,0,6,7,4,6
4517,0.10200000000000001,0,14.99,2.48,0,2,2,0,0,6,7,5,6
4518,0.111,0,15.82,3.18,0,2,2,0,0,6,7,6,6
4519,0.27,0,17.22,3.63,0,2,2,0,0,6,7,7,6
4520,0.136,0,19.75,4.46,0,2,2,0,0,6,7,8,6
4521,0.087,0,21.42,5.03,0,2,2,0,0,6,7,9,6
4522,0.11,0,22.61,5.46,0,2,2,0,0,6,7,10,6
4523,0.087,0,23.29,5.21,0,1,0,0,0,6,7,11,6
4524,0.098,0,24.66,5.31,0,1,0,0,0,6,7,12,6
4525,0.137,0,24.46,5.42,0,1,0,0,0,6,7,13,6
4526,0.11599999999999999,0,24.61,5.15,0,1,0,0,0,6,7,14,6
4527,0.102,0,25.18,5.17,0,1,0,0,0,6,7,15,6
4528,0.089,0,24.73,4.94,0,1,0,0,0,6,7,16,6
4529,0.09,0,24.35,5.43,0,1,0,0,0,6,7,17,6
4530,0.134,0,23.11,5.21,0,2,2,0,0,6,7,18,6
4531,0.299,0,21.45,5.08,0,1,0,0,0,6,7,19,6
4532,0.435,0,19.99,4.28,0,1,0,0,0,6,7,20,6
4533,0.45099999999999996,0,18.27,3.88,0,3,2,0,0,6,7,21,6
4534,0.178,0,17.24,3.76,0,3,2,0,0,6,7,22,6
4535,0.201,0,16.27,3.41,0,3,2,0,0,6,7,23,6
4536,0.106,0,15.57,3.29,0,3,2,0,0,6,8,0,0
4537,0.09,0,14.59,3.11,0,3,2,0,0,6,8,1,0
4538,0.16699999999999998,0,13.96,2.77,0,3,2,0,0,6,8,2,0
4539,0.10300000000000001,0,12.86,2.63,0,3,2,0,0,6,8,3,0
4540,0.096,0,12.37,2.65,0,3,2,0,0,6,8,4,0
4541,0.08499999999999999,0,12.01,2.95,0,2,2,0,0,6,8,5,0
4542,0.101,0,12.71,3.07,0,2,2,0,0,6,8,6,0
4543,0.089,0,14.14,3.38,0,1,0,0,0,6,8,7,0
4544,0.256,0,16.02,3.92,0,1,0,0,0,6,8,8,0
4545,0.169,0,17.77,3.46,0,1,0,0,0,6,8,9,0
4546,0.107,0,19.98,4.31,0,1,0,0,0,6,8,10,0
4547,0.091,0,21.81,4.45,0,1,0,0,0,6,8,11,0
4548,0.11,0,23.38,4.15,0,1,0,0,0,6,8,12,0
4549,0.083,0,24.67,3.98,0,2,2,0,0,6,8,13,0
4550,0.108,0,24.81,3.86,0,2,2,0,0,6,8,14,0
4551,0.134,0,25.11,4.03,0,2,2,0,0,6,8,15,0
4552,0.126,0,25.61,3.96,0,2,2,0,0,6,8,16,0
4553,0.10200000000000001,0,25.05,3.81,0,2,2,0,0,6,8,17,0
4554,0.115,0,23.18,3.66,0,2,2,0,0,6,8,18,0
4555,0.378,0,21.25,3.2,0,2,2,0,0,6,8,19,0
4556,0.253,0,19.84,2.56,0,2,2,0,0,6,8,20,0
4557,0.196,0,18.32,2.66,0,3,2,0,0,6,8,21,0
4558,0.181,0,17.07,2.04,0,3,2,0,0,6,8,22,0
4559,0.194,0,15.98,1.81,0,3,2,0,0,6,8,23,0
4560,0.096,0,15.47,1.87,0,3,2,0,0,6,9,0,1
4561,0.098,0,14.82,1.66,0,3,2,0,0,6,9,1,1
4562,0.093,0,14.53,1.82,0,3,2,0,0,6,9,2,1
4563,0.093,0,14.04,1.97,0,3,2,0,0,6,9,3,1
4564,0.097,0,13.54,2.37,0,3,2,0,0,6,9,4,1
4565,0.16399999999999998,0,13.87,2.45,0,2,2,0,0,6,9,5,1
4566,0.101,0,14.87,3.17,0,1,0,0,0,6,9,6,1
4567,0.184,0,17.06,3.91,0,1,0,0,0,6,9,7,1
4568,0.292,0,19.18,4.64,0,1,0,0,0,6,9,8,1
4569,0.802,0,20.78,4.6,0,1,0,0,0,6,9,9,1
4570,0.685,0,21.79,5.19,0,1,0,0,0,6,9,10,1
4571,0.315,0,22.27,5.64,0,1,0,0,0,6,9,11,1
4572,0.145,0,22.05,5.66,0,1,0,0,0,6,9,12,1
4573,0.129,0,22.81,5.84,0,1,0,0,0,6,9,13,1
4574,0.302,0,23.19,5.87,0,1,1,0,0,6,9,14,1
4575,0.129,0,22.5,5.34,0,1,0,0,0,6,9,15,1
4576,0.112,0,22.13,5.32,0,1,0,0,0,6,9,16,1
4577,0.14200000000000002,0,21.23,4.76,0,1,0,0,0,6,9,17,1
4578,0.179,0,20.04,4.38,0,1,0,0,0,6,9,18,1
4579,0.111,0,18.37,4.4,0,1,0,0,0,6,9,19,1
4580,0.118,0,16.91,4.31,0,1,0,0,0,6,9,20,1
4581,0.22899999999999998,0,13.36,3.4,0,3,2,0,0,6,9,21,1
4582,0.222,0,13.77,3.9,0,3,2,0,0,6,9,22,1
4583,0.098,0,13.25,3.97,0,3,2,0,0,6,9,23,1
4584,0.173,0,12.78,3.76,0,3,2,0,0,6,10,0,2
4585,0.088,0,12.43,3.71,0,0,1,0,0,6,10,1,2
4586,1.042,0,12.38,3.9,0,3,2,0,0,6,10,2,2
4587,0.414,0,12.38,3.7,0,3,2,0,0,6,10,3,2
4588,0.086,0,11.99,3.59,0,3,2,0,0,6,10,4,2
4589,0.093,0,12.03,3.97,0,1,1,0,0,6,10,5,2
4590,0.093,0,12.03,4.04,0,1,1,0,0,6,10,6,2
4591,0.112,0,12.59,4.12,0,1,1,0,0,6,10,7,2
4592,0.5630000000000001,0,13.23,4.11,0,1,1,0,0,6,10,8,2
4593,0.207,0,14.35,3.85,0,1,0,0,0,6,10,9,2
4594,0.099,0,16.44,3.99,0,1,0,0,0,6,10,10,2
4595,0.095,0,17.29,3.93,0,1,0,0,0,6,10,11,2
4596,0.104,0,18.38,3.86,0,1,0,0,0,6,10,12,2
4597,0.083,0,20.21,3.82,0,1,0,0,0,6,10,13,2
4598,0.103,0,21.24,3.52,0,1,0,0,0,6,10,14,2
4599,0.089,0,20.36,3.88,0,1,0,0,0,6,10,15,2
4600,0.091,0,21.69,3.91,0,1,0,0,0,6,10,16,2
4601,0.098,0,21.62,3.88,0,1,0,0,0,6,10,17,2
4602,0.14300000000000002,0,19.41,3.69,0,1,0,0,0,6,10,18,2
4603,0.42600000000000005,0,17.54,3.65,0,1,0,0,0,6,10,19,2
4604,0.236,0,16.28,3.14,0,1,0,0,0,6,10,20,2
4605,0.20400000000000001,0,14.97,2.98,0,3,2,0,0,6,10,21,2
4606,0.153,0,13.91,2.59,0,3,2,0,0,6,10,22,2
4607,0.11199999999999999,0,13.69,2.58,0,3,2,0,0,6,10,23,2
4608,0.098,0,13.1,2.21,0,3,2,0,0,6,11,0,3
4609,0.097,0,13.05,2.08,0,3,2,0,0,6,11,1,3
4610,0.08499999999999999,0,13.09,2.2,0,3,2,0,0,6,11,2,3
4611,0.094,0,12.78,2.35,0,3,2,0,0,6,11,3,3
4612,0.093,0,12.24,2.22,0,3,2,0,0,6,11,4,3
4613,0.078,0,12.01,2.41,0,2,2,0,0,6,11,5,3
4614,0.096,0,12.92,2.67,0,2,2,0,0,6,11,6,3
4615,0.14500000000000002,0,13.1,2.64,0,1,1,0,0,6,11,7,3
4616,0.15,0,13.73,2.49,0,4,3,0,0,6,11,8,3
4617,0.1,0,14.37,2.25,0,4,3,0,0,6,11,9,3
4618,0.08199999999999999,0,15.89,2.21,0,4,3,0,0,6,11,10,3
4619,0.098,0,17.88,1.76,0,1,0,0,0,6,11,11,3
4620,0.086,0,19.59,1.55,0,2,2,0,0,6,11,12,3
4621,0.126,0,20.98,1.99,0,1,0,0,0,6,11,13,3
4622,0.127,0,21.75,1.8,0,1,0,0,0,6,11,14,3
4623,0.08399999999999999,0,23.14,1.92,0,1,0,0,0,6,11,15,3
4624,0.08399999999999999,0,23.64,1.7,0,1,1,0,0,6,11,16,3
4625,0.096,0,23.92,1.56,0,1,1,0,0,6,11,17,3
4626,0.283,0,23.69,2.21,0,1,1,0,0,6,11,18,3
4627,0.214,0,22.43,1.61,0,1,1,0,0,6,11,19,3
4628,0.269,0,20.76,1.17,0,2,2,0,0,6,11,20,3
4629,0.265,0,19.44,0.91,0,3,2,0,0,6,11,21,3
4630,0.244,0,18.01,0.72,0,3,2,0,0,6,11,22,3
4631,0.17400000000000002,0,16.66,0.8,0,3,2,0,0,6,11,23,3
4632,0.094,0,15.99,0.3,0,3,2,0,0,6,12,0,4
4633,0.08499999999999999,0,15.87,0.47,0,3,2,0,0,6,12,1,4
4634,0.097,0,15.34,0.33,0,3,2,0,0,6,12,2,4
4635,0.14100000000000001,0,15.51,0.48,0,3,2,0,0,6,12,3,4
4636,0.11199999999999999,0,15.01,0.17,0,3,2,0,0,6,12,4,4
4637,0.101,0,15.13,0.37,0,2,2,0,0,6,12,5,4
4638,0.087,0,16.38,0.42,0,2,2,0,0,6,12,6,4
4639,0.08399999999999999,0,18.31,0.71,0,2,2,0,0,6,12,7,4
4640,0.617,0,21.23,1.11,0,2,2,0,0,6,12,8,4
4641,0.155,0,23.57,1.52,0,2,2,0,0,6,12,9,4
4642,0.19,0,26.01,1.93,0,2,2,0,0,6,12,10,4
4643,0.669,0,26.88,2.83,0,2,2,0,0,6,12,11,4
4644,0.769,0,27.51,3.05,0,1,0,0,0,6,12,12,4
4645,0.55,0,28.44,2.75,0,1,1,0,0,6,12,13,4
4646,0.476,0,28.91,2.51,0,1,0,0,0,6,12,14,4
4647,0.477,0,28.98,2.8,0,2,2,0,0,6,12,15,4
4648,0.5609999999999999,0,29.16,2.3,0,2,2,0,0,6,12,16,4
4649,0.46099999999999997,0,28.64,2.39,0,2,2,0,0,6,12,17,4
4650,0.45099999999999996,0,27.47,1.94,0,2,2,0,0,6,12,18,4
4651,0.43499999999999994,0,26.24,2.32,0,2,2,0,0,6,12,19,4
4652,0.252,0,24.25,1.94,0,2,2,0,0,6,12,20,4
4653,0.312,0,22.59,1.66,0,3,2,0,0,6,12,21,4
4654,0.251,0,21.51,1.3,0,3,2,0,0,6,12,22,4
4655,0.14700000000000002,0,20.23,1.79,0,3,2,0,0,6,12,23,4
4656,0.135,0,19.02,1.23,0,3,2,0,0,6,13,0,5
4657,0.129,0,18.33,1.19,0,3,2,0,0,6,13,1,5
4658,0.131,0,17.92,0.97,0,3,2,0,0,6,13,2,5
4659,0.135,0,17.88,1.18,0,3,2,0,0,6,13,3,5
4660,0.126,0,17.28,0.92,0,3,2,0,0,6,13,4,5
4661,0.121,0,17.44,1.01,0,2,2,0,0,6,13,5,5
4662,0.123,0,18.96,1.08,0,2,2,0,0,6,13,6,5
4663,0.32699999999999996,0,19.87,1.07,0,2,2,0,0,6,13,7,5
4664,0.474,0,21.41,1.05,0,2,2,0,0,6,13,8,5
4665,0.363,0,23.35,1.35,0,2,2,0,0,6,13,9,5
4666,0.203,0,24.61,1.76,0,2,2,0,0,6,13,10,5
4667,1.521,0,25.75,2.11,0,1,0,0,0,6,13,11,5
4668,0.487,0,26.37,2.44,0,1,0,0,0,6,13,12,5
4669,0.426,0,27.76,3.32,0,1,1,0,0,6,13,13,5
4670,0.28200000000000003,0,27.51,3.71,0,1,1,0,0,6,13,14,5
4671,0.16,0,27.49,3.65,0,1,1,0,0,6,13,15,5
4672,0.136,0,27.83,3.15,0,1,1,0,0,6,13,16,5
4673,0.257,0,27.32,2.84,0,1,1,0,0,6,13,17,5
4674,0.363,0,26.72,2.5,0,1,1,0,0,6,13,18,5
4675,0.357,0,25.73,1.81,0,2,2,0,0,6,13,19,5
4676,0.32399999999999995,0,24.29,1.58,0,2,2,0,0,6,13,20,5
4677,0.295,0,23.05,1.9,0,3,2,0,0,6,13,21,5
4678,0.41500000000000004,0,22.64,1.23,0,3,2,0,0,6,13,22,5
4679,0.22799999999999998,0,21.91,0.84,0,3,2,0,0,6,13,23,5
4680,0.135,0,20.55,1.14,0,3,2,0,0,6,14,0,6
4681,0.137,0,20.66,1.29,0,3,2,0,0,6,14,1,6
4682,0.137,0,19.64,1.27,0,3,2,0,0,6,14,2,6
4683,0.122,0,19.06,1.04,0,3,2,0,0,6,14,3,6
4684,0.129,0,18.08,1.18,0,3,2,0,0,6,14,4,6
4685,0.139,0,17.96,1.44,0,2,2,0,0,6,14,5,6
4686,0.125,0,18.54,1.82,0,1,0,0,0,6,14,6,6
4687,0.254,0,19.9,1.67,0,1,0,0,0,6,14,7,6
4688,0.283,0,21.84,1.63,0,1,0,0,0,6,14,8,6
4689,0.174,0,23.49,1.58,0,1,0,0,0,6,14,9,6
4690,0.306,0,24.81,1.7,0,1,1,0,0,6,14,10,6
4691,0.402,0,26.44,2.22,0,1,1,0,0,6,14,11,6
4692,0.726,0,27.46,1.65,0,1,1,0,0,6,14,12,6
4693,0.14,0,28.67,1.66,0,1,1,0,0,6,14,13,6
4694,0.12,0,28.89,0.96,0,1,1,0,0,6,14,14,6
4695,0.122,0,28.66,0.9,0,1,1,0,0,6,14,15,6
4696,0.13,0,29.3,0.93,0,1,1,0,0,6,14,16,6
4697,0.11,0,28.82,0.69,0,1,1,0,0,6,14,17,6
4698,0.118,0,27.59,0.53,0,1,1,0,0,6,14,18,6
4699,0.269,0,26.11,1.1,0,1,1,0,0,6,14,19,6
4700,0.228,0,25.18,0.99,0,1,0,0,0,6,14,20,6
4701,0.188,0,23.53,1.45,0,0,0,0,0,6,14,21,6
4702,0.23800000000000002,0,22.34,1.36,0,0,0,0,0,6,14,22,6
4703,0.29100000000000004,0,20.91,0.99,0,3,2,0,0,6,14,23,6
4704,0.136,0,20.35,1.39,0,3,2,0,0,6,15,0,0
4705,0.147,0,18.74,1.14,0,3,2,0,0,6,15,1,0
4706,0.131,0,18.13,0.34,0,3,2,0,0,6,15,2,0
4707,0.127,0,17.61,0.06,0,3,2,0,0,6,15,3,0
4708,0.139,0,17.05,0.38,0,3,2,0,0,6,15,4,0
4709,0.122,0,17.03,0.46,0,2,2,0,0,6,15,5,0
4710,0.6020000000000001,0,18.33,0.44,0,1,1,0,0,6,15,6,0
4711,0.347,0,19.98,0.81,0,1,1,0,0,6,15,7,0
4712,0.434,0,20.98,0.59,0,1,1,0,0,6,15,8,0
4713,0.137,0,23.16,0.55,0,1,1,0,0,6,15,9,0
4714,0.16999999999999998,0,25.63,0.04,0,1,1,0,0,6,15,10,0
4715,0.40800000000000003,0,27.17,0.79,0,1,1,0,0,6,15,11,0
4716,0.45899999999999996,0,28.16,0.95,0,1,1,0,0,6,15,12,0
4717,0.681,0,28.99,1.52,0,1,1,0,0,6,15,13,0
4718,0.201,0,29.2,1.63,0,1,1,0,0,6,15,14,0
4719,0.201,0,29.14,0.83,0,1,0,0,0,6,15,15,0
4720,0.243,0,28.92,1.69,0,1,1,0,0,6,15,16,0
4721,0.14,0,28.21,1.36,0,1,1,0,0,6,15,17,0
4722,0.685,0,27.06,1.52,0,1,1,0,0,6,15,18,0
4723,0.176,0,26.66,1.54,0,1,0,0,0,6,15,19,0
4724,0.524,0,25.45,1.72,0,2,2,0,0,6,15,20,0
4725,0.403,0,23.71,1.52,0,0,0,0,0,6,15,21,0
4726,0.366,0,22.84,1.52,0,0,0,0,0,6,15,22,0
4727,0.269,0,21.8,1.51,0,0,0,0,0,6,15,23,0
4728,0.14600000000000002,0,21.18,1.49,0,3,2,0,0,6,16,0,1
4729,0.147,0,20.24,1.12,0,3,2,0,0,6,16,1,1
4730,0.124,0,19.01,1.18,0,3,2,0,0,6,16,2,1
4731,0.14,0,18.06,0.8,0,3,2,0,0,6,16,3,1
4732,0.127,0,17.53,0.1,0,3,2,0,0,6,16,4,1
4733,0.202,0,17.14,0.48,0,2,2,0,0,6,16,5,1
4734,0.47,0,18.21,0.29,0,2,2,0,0,6,16,6,1
4735,0.379,0,20.57,0.32,0,2,2,0,0,6,16,7,1
4736,0.145,0,23.16,1.09,0,2,2,0,0,6,16,8,1
4737,0.124,0,24.9,1.59,0,2,2,0,0,6,16,9,1
4738,0.14500000000000002,0,26.96,1.46,0,1,0,0,0,6,16,10,1
4739,0.122,0,28.31,1.21,0,1,0,0,0,6,16,11,1
4740,0.14100000000000001,0,28.21,0.97,0,1,0,0,0,6,16,12,1
4741,0.123,0,29.58,1.12,0,1,0,0,0,6,16,13,1
4742,0.136,0,30.28,1.94,0,1,0,0,0,6,16,14,1
4743,0.134,0,29.99,2.45,0,1,0,0,0,6,16,15,1
4744,0.122,0,28.69,2.71,0,1,0,0,0,6,16,16,1
4745,0.265,0,28.41,3.01,0,1,0,0,0,6,16,17,1
4746,0.405,0,27.16,2.34,0,1,1,0,0,6,16,18,1
4747,0.45999999999999996,0,25.76,1.38,0,1,1,0,0,6,16,19,1
4748,0.33399999999999996,0,24.43,1.15,0,2,2,0,0,6,16,20,1
4749,0.314,0,22.9,1.69,0,3,2,0,0,6,16,21,1
4750,0.33999999999999997,0,21.83,2.07,0,3,2,0,0,6,16,22,1
4751,0.226,0,20.56,2.07,0,3,2,0,0,6,16,23,1
4752,0.132,0,19.47,2.18,0,3,2,0,0,6,17,0,2
4753,0.122,0,18.94,1.98,0,3,2,0,0,6,17,1,2
4754,0.13,0,18.47,1.89,0,3,2,0,0,6,17,2,2
4755,0.111,0,17.92,1.66,0,3,2,0,0,6,17,3,2
4756,0.16499999999999998,0,17.5,1.73,0,3,2,0,0,6,17,4,2
4757,0.16699999999999998,0,17.63,1.55,0,2,2,0,0,6,17,5,2
4758,0.403,0,18.13,2.29,0,2,2,0,0,6,17,6,2
4759,0.189,0,19.39,2.83,0,2,2,0,0,6,17,7,2
4760,0.178,0,21.48,2.89,0,1,0,0,0,6,17,8,2
4761,0.139,0,23.25,3.22,0,1,0,0,0,6,17,9,2
4762,0.139,0,24.75,3.97,0,1,0,0,0,6,17,10,2
4763,0.128,0,26.18,3.95,0,1,0,0,0,6,17,11,2
4764,0.138,0,26.87,4.46,0,1,0,0,0,6,17,12,2
4765,0.135,0,27.26,4.49,0,1,0,0,0,6,17,13,2
4766,0.123,0,27.29,4.73,0,1,0,0,0,6,17,14,2
4767,0.14,0,27.56,4.65,0,1,0,0,0,6,17,15,2
4768,0.16599999999999998,0,26.98,4.9,0,1,0,0,0,6,17,16,2
4769,0.158,0,25.52,4.54,0,1,0,0,0,6,17,17,2
4770,0.15300000000000002,0,24.01,4.92,0,1,0,0,0,6,17,18,2
4771,0.9119999999999999,0,22.26,4.37,0,1,0,0,0,6,17,19,2
4772,0.305,0,20.58,3.85,0,2,2,0,0,6,17,20,2
4773,0.263,0,19.76,3.17,0,3,2,0,0,6,17,21,2
4774,0.228,0,19.13,2.9,0,3,2,0,0,6,17,22,2
4775,0.23800000000000002,0,18.5,2.65,0,3,2,0,0,6,17,23,2
4776,0.118,0,17.88,2.61,0,3,2,0,0,6,18,0,3
4777,0.14100000000000001,0,16.99,2.3,0,3,2,0,0,6,18,1,3
4778,0.119,0,16.74,2.36,0,3,2,0,0,6,18,2,3
4779,0.164,0,16.19,2.33,0,3,2,0,0,6,18,3,3
4780,0.177,0,15.76,2.25,0,3,2,0,0,6,18,4,3
4781,0.119,0,15.62,2.14,0,2,2,0,0,6,18,5,3
4782,0.129,0,17.09,3.25,0,2,2,0,0,6,18,6,3
4783,0.19,0,18.51,4.39,0,1,0,0,0,6,18,7,3
4784,0.136,0,20.68,5.51,0,1,0,0,0,6,18,8,3
4785,0.135,0,22.59,5.68,0,1,0,0,0,6,18,9,3
4786,0.126,0,24.09,6.06,0,1,0,0,0,6,18,10,3
4787,0.143,0,25.21,5.88,0,1,0,0,0,6,18,11,3
4788,0.121,0,25.78,5.82,0,1,0,0,0,6,18,12,3
4789,0.14,0,26.82,5.66,0,1,0,0,0,6,18,13,3
4790,0.122,0,27.27,5.91,0,1,0,0,0,6,18,14,3
4791,0.138,0,27.26,5.62,0,1,0,0,0,6,18,15,3
4792,0.174,0,26.75,5.81,0,1,0,0,0,6,18,16,3
4793,0.185,0,26.04,5.85,0,1,0,0,0,6,18,17,3
4794,0.494,0,24.95,5.72,0,1,0,0,0,6,18,18,3
4795,0.376,0,23.36,5.4,0,1,0,0,0,6,18,19,3
4796,0.42,0,22.19,4.43,0,2,2,0,0,6,18,20,3
4797,0.5860000000000001,0,20.97,3.96,0,3,2,0,0,6,18,21,3
4798,0.315,0,19.81,3.59,0,3,2,0,0,6,18,22,3
4799,0.266,0,18.92,3.52,0,3,2,0,0,6,18,23,3
4800,0.122,0,18.64,3.21,0,3,2,0,0,6,19,0,4
4801,0.129,0,18.03,3.03,0,3,2,0,0,6,19,1,4
4802,0.135,0,17.62,2.56,0,3,2,0,0,6,19,2,4
4803,0.121,0,17.09,2.58,0,3,2,0,0,6,19,3,4
4804,0.199,0,16.34,2.61,0,3,2,0,0,6,19,4,4
4805,0.14300000000000002,0,16.89,3.32,0,2,2,0,0,6,19,5,4
4806,0.127,0,17.49,3.71,0,1,1,0,0,6,19,6,4
4807,0.122,0,18.21,4.39,0,1,1,0,0,6,19,7,4
4808,0.20700000000000002,0,19.11,4.4,0,1,1,0,0,6,19,8,4
4809,0.44899999999999995,0,19.16,4.97,0,1,1,0,0,6,19,9,4
4810,0.42499999999999993,0,19.55,5.2,0,1,1,0,0,6,19,10,4
4811,0.811,0,19.58,5.23,0,1,1,0,0,6,19,11,4
4812,0.46799999999999997,0,19.78,5.31,0,1,1,0,0,6,19,12,4
4813,0.74,0,21.15,5.11,0,1,1,0,0,6,19,13,4
4814,0.477,0,21.86,5.5,0,1,1,0,0,6,19,14,4
4815,0.556,0,22.35,5.21,0,1,1,0,0,6,19,15,4
